predictions,reason,text,score
False,,"But San Jose has concerns about criminal law in California that basically says it's a criminal violation to extract the properties out of marijuana. It's and issue that we need to take care of so that we can make sure that as this industry matures, and we're doing more and more away from combustible marijuana, that we're not shutting ourselves up by making people criminally liable. Appreciate the time and look forward to working with you. Thank you.",0.0
False,,"Jennifer Coon, Legislative Analyst Office, I think that's one of the things we're trying to point out as one of the difficulties you face in looking at the teacher workforce, is it fluctuates and with a very strong relationship to state funding. And so the state goes through a recession, you see this environment where there are pink slips. It doesn't look like you'll be able to be stably employed right after you finish your teacher prep program.",0.0
False,,"And so you see this dip in enrollments. But you also see some teachers that do finish programs that can't get jobs, and so what you're facing now is what happened to those teachers. Can we encourage them to be sort of re-attracted to the teaching profession?",0.0
False,,"And given we don't know what's on the horizon, when the next recession will come. What if we implement certain strategies now? Will they be effective by the time we want them to be? You face these really sort of big tensions between the state environment and your sort of responses to dealing with changes in the work force.",0.0
False,,"You know this, but California does have generous financial aid, so about half of college students do graduate without debt. Those who do graduate, the other half, carry on average what you mentioned in this range of 20, $25,000 in debt. Whether that is precluding teachers, I don't know if the evidence bears that, because also as you mentioned, they sort of realized going into the profession the salary schedule's very clear, they know what they'll get paid typically at their local district.",0.0
False,,"Many of them stay local so states across the country have tried things like signing bonuses, differential salary schedules. There might be things that once they become teachers will help them over the long run and or encourage them after they've gotten through their prep program to stay maybe longer than they otherwise would have.",0.0
False,,"The state could consider things like measuring, sort of publicizing teacher turn over rates a little bit more than maybe they do already, maybe differences in districts and see if they can help districts with higher turn over rates.",0.0
False,,"You know what, Dan's been spending a lot of time pouring over the research. And what's difficult for us is almost every time you find a program that works in this state, a loan forgiveness program, you find another state where it didn't work. And the ingredients to the program seem somewhat similar, so do loan forgiveness programs work? One worked in Florida.",0.0
False,,"Our program didn't have stellar results. We were asked to look at that last year. Do grants work? Well grants certainly help folks cover the cost of their teacher prep programs. Would they have otherwise been teachers? We don't know. We're sort of guessing as to whether the grant made a significant difference. And because of all this other factors, economic development, state funding, pink slips,it's hard to really control for these isolated effects.",0.0
False,,"One of the most robust findings is that salary differentials tend to help, and not support programs, particularly for beginning teachers, tend to help. California for decades had a support program, explicitly, the state created the rules. When it developed the Local Control Funding Formula it kept that money and gave it to districts and said now we're gonna hold you accountable through student results, and through measuring missed assignments. It still has the money there, it's just a little less prescriptive today.",0.0
False,,"And there in the L caps a few, like one teacher, related, tell us about your mis-assigned teachers, but again, there's some concern that L caps are already complicated, and so another tension before you. If you wanted to give some teacher dynamics a higher profile, within the L cap, how might you do that?",0.0
False,,"Yeah, again, we have been looking at these. I don't know if there's a single great meta study and California itself hasn't done a meta study. In terms of looking at, California itself has had loan forgiveness grant programs, support programs for beginning teachers, for veteran teachers. We've tried to offer incentives for districts to develop alternative compensation schedules.",0.0
False,,"We've evaluated as a state some of those programs, but we haven't said what the dollar for the grant program would be less effective than the dollar for the support program. I'm not aware of any study out there in the country that does that sort of comparative analysis. If we only have $1, where would be the next place that we'd put it?",0.0
False,,"That's our challenge. We're trying to help the state figure out where that next dollar should go and the best we can sort of say is we think salary differentials and support programs work. With the state has done the support stuff, has evaluated it, has found that it to be effective, still has money for many districts, still doing what they are doing with it. And then the salary differentials are just much more difficult as this say willing to pay special a teachers more or science teachers more does not wanna embark on that conversation. Now having said that, one final comment.",0.0
False,,"The state for a while had wanted to develop a teacher longitudinal database, which would have allowed the state to do workforce studies. How long are teachers? Which kinds of teachers are staying and which kinds of districts? Which ones seem to be trying some things we could learn from? We don't, it was dismantled a number of years ago, but it could be one way where you could in California be doing more sort of periodic assessment of what might be working.",0.0
False,,"And the federal government does sample. Teachers every four years, they sample California teachers as part of that endeavor. We requested the data, so my colleague, we have access to that as an office. We're trying to explore.  It does tell us, for example, why teachers leave. So apps in the California database, it's the best we've got right now. We're trying to cull it.",0.0
False,,"Robert Gore from the Gualco Group is an individual and former colleague, 14 hours a day, four years in a thin walled working environment. In addition to her exquisite technical confidence, Jennifer Kent is caring, compassionate, and in short, amazing. A perfect leader for DHCS and all of its diverse communities.",0.0
False,,"Thank you, Mr. Chairman, members, Peter Hansel with CalPACE. We represent the programs of all-inclusive care for the elderly in California. Our members serve some of the sickest and neediest beneficiaries that Ms. Kent referred to. We are very dependent on the department for everything from our MediCal rates to the rules and regulations that we operate on. We found Ms. Kent to be accessible, very open minded, and willing to listen to our issues. She has a good understanding of providers' needs on the ground serving these needy populations.",0.0
False,,"Michelle Gibbons with the County Health Executives Association representing local health departments in California. And we are just appreciative of Ms. Kent's desire that has shone through to really engage the counties and the local health departments. We appreciate her willingness to be accessible to our members, and to really provide that feedback in a one on one setting as well, and so we appreciate it, and we are in support.",0.0
False,,"Nick Louizos, Vice President of Legislative Affairs for the California Association of Health Plans. We are in support of Director Kent's confirmation. Can't think of a more committed, able, and experienced public servant for the job. Have worked collaboratively with her for a number of years and we look forward to continued partnership. Thank you.",0.0
False,,"Mister chair and members, Rand Martin on behalf of the AIDS healthcare foundation in very strong support of the bill. We ask for your aye vote today. Thank you.",0.0
False,,"Same issue. Thank you for working on this, Dr. Weber. I wasn't able to support it in B and P but I think it's fine to move ahead now with your commitment. Thank you. Thank you so much.",0.0
False,,"Mister chair and members, Rand Martin on behalf of the AIDS healthcare foundation in very strong support of the bill. We ask for your aye vote today. Thank you.",0.0
False,,"Same issue. Thank you for working on this, Dr. Weber. I wasn't able to support it in B and P but I think it's fine to move ahead now with your commitment. Thank you. Thank you so much.",0.0
False,,"Members, a few days ago we celebrated on this Senate Floor the birthday of Dr. Martin Luther King, his 50th birthday, and due to the generosity of the Vice Chairman of the Black Caucus, we were all given a wonderful book celebrating his life and his words.",0.0
False,,"And I had the opportunity to read it and it refreshed my memory of some of the wonderful things that he said and he said something 50 years ago at the end of the march from Selma to Montgomery that is as relevant today as when he said it back then. He talked about the race baiters that were in the political arena, and he asked the question, how long will it take? How long until they're not there anymore?",0.0
False,,"And he answered it by saying, not long, because the arc of the moral universe is long, and it bends towards justice. SJR 15 acknowledges that there's work still to be done, and fixing the moral universe.",0.0
False,,"And this legislation doesn't attempt to rewrite anything about history. It simply says that America should not honor those leaders of that confederacy who swore an oath to break up our country to defend slavery. So today, members on the floor, we play a part in that moral universe. And I ask that we continue to have it bend towards justice by voting yes on this measure, thank you.",0.0
False,,"Members, a few days ago we celebrated on this Senate Floor the birthday of Dr. Martin Luther King, his 50th birthday, and due to the generosity of the Vice Chairman of the Black Caucus, we were all given a wonderful book celebrating his life and his words.",0.0
False,,"And I had the opportunity to read it and it refreshed my memory of some of the wonderful things that he said and he said something 50 years ago at the end of the march from Selma to Montgomery that is as relevant today as when he said it back then. He talked about the race baiters that were in the political arena, and he asked the question, how long will it take? How long until they're not there anymore?",0.0
False,,"And he answered it by saying, not long, because the arc of the moral universe is long, and it bends towards justice. SJR 15 acknowledges that there's work still to be done, and fixing the moral universe.",0.0
False,,"And this legislation doesn't attempt to rewrite anything about history. It simply says that America should not honor those leaders of that confederacy who swore an oath to break up our country to defend slavery. So today, members on the floor, we play a part in that moral universe. And I ask that we continue to have it bend towards justice by voting yes on this measure, thank you.",0.0
False,,"Thank you very much. Mr. Vice Chair members, Gregory Kramer with planned parenthood affiliates of California, we are here in strong support of Senate Joint Resolution 19, and thank the chair for her relentless leadership and defense of the Roe versus Wade decision.",0.0
False,,"As the Senator said, it's been 43 years since the Roe decision has come down, which has eliminated the need for women to receive unsafe and illegal abortion procedures. Many women before 1973 who underwent illegal and unsafe abortion procedures often became sick or died because of it.",0.0
False,,"And that is a place that Planned Parenthood and this country should not go. We also appreciate the chair's recognition of Planned Parenthood and the role that we provide in communities. Often times, Planned Parenthood is the sole provider of healthcare services within disadvantaged communities, and we're happy to provide services that the Senator had mentioned, including HIV screenings, pregnancy tests, and well woman exams.",0.0
False,,"Furthermore, we commend the chair in the language for denouncing the heinous attacks against a Planned Parenthood facility in Colorado Springs. And we're proud to report that in Thousand Oaks, at our facility, that they have reopened since the arson attack and we're able to provide services to folks that need it. So for those reasons we support SJR 19. Thank you.",0.0
False,,"Thank you very much. Mr. Vice Chair members, Gregory Kramer with planned parenthood affiliates of California, we are here in strong support of Senate Joint Resolution 19, and thank the chair for her relentless leadership and defense of the Roe versus Wade decision.",0.0
False,,"As the Senator said, it's been 43 years since the Roe decision has come down, which has eliminated the need for women to receive unsafe and illegal abortion procedures. Many women before 1973 who underwent illegal and unsafe abortion procedures often became sick or died because of it.",0.0
False,,"And that is a place that Planned Parenthood and this country should not go. We also appreciate the chair's recognition of Planned Parenthood and the role that we provide in communities. Often times, Planned Parenthood is the sole provider of healthcare services within disadvantaged communities, and we're happy to provide services that the Senator had mentioned, including HIV screenings, pregnancy tests, and well woman exams.",0.0
False,,"Furthermore, we commend the chair in the language for denouncing the heinous attacks against a Planned Parenthood facility in Colorado Springs. And we're proud to report that in Thousand Oaks, at our facility, that they have reopened since the arson attack and we're able to provide services to folks that need it. So for those reasons we support SJR 19. Thank you.",0.0
False,,"Adjourn and memory. Thank you. Madame President and members. I rise to ask the Senate to adjourn today in the memory of Deborah Criswell of Orinda, who passed away unexpectedly on January 8th, 2016. Debbie, as she was known to many of us here in the Senate and around the capital, worked as the governmental affairs executive for an American company.",0.0
False,,"She was born in Burlington, Vermont on August 5, 1954 and later became a resident of Syracuse, New York. Debbie is the daughter of Alan and Laura Smith and she had two siblings, Linda Smith And Pam Beckerman. Debbie attended Nottingham High School where she was a cheerleader.",0.0
False,,"She earned her bachelor and master's degrees from Ohio State University. And she began her career as a social worker for Big Sisters. She later worked as a governmental affairs professional for various organizations. In her 12 years at the Pharmaceutical Research Manufacturers of America, she served as policy director in their Washington, DC office and later relocated to California as regional director where she coordinated all the industry's legislative efforts for the western part of the country.",0.0
False,,"Her career path eventually led to Merck where she worked for over two decades promoting important health care policy and legislation across the pacific states. To her work colleagues she was a dear friend, a mentor, a team advocate and was known as the heart of the team. Debbie knew the nuances of the pharmaceutical industry.",0.0
False,,"And used that knowledge to help drive change in how California State government works with industry. Debbie is survived by her husband William, and her step-children Ryan and Lindsay, and Lindsay's fiance Chris Ingram. In her spare time Debbie enjoyed music and reading and golf. In Napa Valley, especially in Meadow Wood, the wine tours and the wonderful restaurants.",0.0
False,,"She enjoyed vacations to warm climates and making others laugh and spending time with many loved ones. I would ask today that we adjourn in memory of a wonderful person, Debbie Criswell.",0.0
False,,"Mr. Speaker and members, I rise today for the purpose of amendments to AB 708, currently AB 708 will require the manufacturers of designated consumer cleaning products to disclose the ingredients contained in such product, on that product's label in descending order of prominence.",0.0
False,,"One, they define the term incidental ingredients for purposes of the bill. Second, and more importantly, the amendments remove the on-label disclosure requirement instead require only disclosure on such products on the manufacturer's website without regard to prominence or any other listing order.",0.0
False,,Thank you and I respectfully ask for your aye vote.,0.0
False,,"Good afternoon, Speaker and colleagues, today I am presenting AB 26. AB 26 will require that anyone who's applied to obtain a license to cultivate, distribute, disperse or manufacture medical marijuana have an agent and employee training certification program. This bill is very supple about consumer and workplace safety.",0.0
False,,"The need for AB 26 comes from an unresolved issue following the signing of the trio of bills, AB 266, AB 243, and SB 643, which created the Medical Marijuana Regulation and Safety Act in 2015. At the time, there was no agreement on how to best handle the training of workers who deal with ill patients, or cultivate and process the products for consumption.",0.0
False,,"Medical cannabis workers need the vital knowledge of their product, and how best to serve the needs of people suffering from serious illnesses. Whether they are working with patients in the dispensary, cultivating at farms or assisting in the manufacturing and processing, these workers and the public need to know they are educated in the best possible health, safety and security standards set by the state.",0.0
False,,Thank you. I respectfully ask for your aye vote.,0.0
False,,I respectfully ask for your aye vote.,0.0
False,,The amendments do two things.,0.0
False,,This vote is strictly on these amendments.,0.0
False,,"Mr. Speaker and members, I rise today for the purpose of amendments to AB 708, currently AB 708 will require the manufacturers of designated consumer cleaning products to disclose the ingredients contained in such product, on that product's label in descending order of prominence.",0.0
False,,"One, they define the term incidental ingredients for purposes of the bill. Second, and more importantly, the amendments remove the on-label disclosure requirement instead require only disclosure on such products on the manufacturer's website without regard to prominence or any other listing order.",0.0
False,,Thank you and I respectfully ask for your aye vote.,0.0
False,,The amendments do two things.,0.0
False,,This vote is strictly on these amendments.,0.0
False,,"Good afternoon, Speaker and colleagues, today I am presenting AB 26. AB 26 will require that anyone who's applied to obtain a license to cultivate, distribute, disperse or manufacture medical marijuana have an agent and employee training certification program. This bill is very supple about consumer and workplace safety.",0.0
False,,"The need for AB 26 comes from an unresolved issue following the signing of the trio of bills, AB 266, AB 243, and SB 643, which created the Medical Marijuana Regulation and Safety Act in 2015. At the time, there was no agreement on how to best handle the training of workers who deal with ill patients, or cultivate and process the products for consumption.",0.0
False,,"Medical cannabis workers need the vital knowledge of their product, and how best to serve the needs of people suffering from serious illnesses. Whether they are working with patients in the dispensary, cultivating at farms or assisting in the manufacturing and processing, these workers and the public need to know they are educated in the best possible health, safety and security standards set by the state.",0.0
False,,Thank you. I respectfully ask for your aye vote.,0.0
False,,I respectfully ask for your aye vote.,0.0
False,,"Jena Price, California League of Conservation Voters in support, thank you. Thanks. Eddie Moreno on behalf of Sierra Club California in support. Mark for Environmental Defense Fund in support. Danielle Lynch on behalf of Autobahn, California in support.",0.0
False,,Thank you Mr. Speaker.,0.0
False,,"AB708 will require a manufacture of cleaning products to lists its product's ingredients on the manufacturers websites, allowing workers and families to make safe decisions about what products to use.",0.0
False,,"AB 708 is about safety, not secrets. First of all, this bill has never asked for disclosure of specific ingredients, ingredient volumes, or any formula or composition that qualify as trade secrets. All it calls for is a list of product ingredients on a manufacturer's web site.",0.0
False,,"That's it. Just a list of ingredients online, and in no particular order. Secondly, as far as cleaning products are concerned, anyone can merely hire a certified laboratory to reverse engineer a product to a level where it can be reproduced by anyone.",0.0
False,,"Quite frankly, the only ones left in the dark about the chemicals inside cleaning products are us, the consumers of such products.",0.0
False,,"Finally, why I am pushing for disclosed chemicals with fragrances. According to our California Department of Public Health, fragrances in cleaning products are actually a combination of many chemicals, some of which contain ingredients that have been associated with dizziness, cancer, endocrine disruption and asthma.",0.0
False,,"In fact, the term fragrant which is currently found on ingredient lists of most scented cleaning products masks about over 3,000 chemicals, including allergens and reproductive toxins. Let's be clear. This bill is not intended to accuse or insinuate that any particular company's product is harmful.",0.0
False,,It is simply about transparency to the public. And companies need to come clean.,0.0
False,,"in our cleaning products, so that we can make healthy and responsible buying decisions. Colleagues, this is an issue that is ultimately impacting all of us and I respectfully act for your aye vote.",0.0
False,,[INAUDIBLE] On call.,0.0
False,,"There are no federal or state regulations regarding the listing of ingredients in cleaning products. Yet every day Californians handle and inhale these chemicals, some of which are allergenic or toxic with prolonged exposure.",0.0
False,,"In my district and in many others, exposed persons include working class mothers and fathers, who work as home care workers, hotel maids, auto workers and janitors. Exposed Californians also include school children, who according to the sate's Department of Public Health,",0.0
False,,"In addition, in the European Union, cleaning product manufacturers are already required to list ingredients from cleaning products from both the products' label, and on the website, so this is not some unheard of idea.",0.0
False,,"Business owners and school administrators should know what is in their cleaning products to keep their workplaces and schools safe. Moreover, all of us as consumers have a right to know what is",0.0
False,,Thank you Mr. Speaker.,0.0
False,,"AB708 will require a manufacture of cleaning products to lists its product's ingredients on the manufacturers websites, allowing workers and families to make safe decisions about what products to use.",0.0
False,,"AB 708 is about safety, not secrets. First of all, this bill has never asked for disclosure of specific ingredients, ingredient volumes, or any formula or composition that qualify as trade secrets. All it calls for is a list of product ingredients on a manufacturer's web site.",0.0
False,,"That's it. Just a list of ingredients online, and in no particular order. Secondly, as far as cleaning products are concerned, anyone can merely hire a certified laboratory to reverse engineer a product to a level where it can be reproduced by anyone.",0.0
False,,"Quite frankly, the only ones left in the dark about the chemicals inside cleaning products are us, the consumers of such products.",0.0
False,,"Finally, why I am pushing for disclosed chemicals with fragrances. According to our California Department of Public Health, fragrances in cleaning products are actually a combination of many chemicals, some of which contain ingredients that have been associated with dizziness, cancer, endocrine disruption and asthma.",0.0
False,,"In fact, the term fragrant which is currently found on ingredient lists of most scented cleaning products masks about over 3,000 chemicals, including allergens and reproductive toxins. Let's be clear. This bill is not intended to accuse or insinuate that any particular company's product is harmful.",0.0
False,,It is simply about transparency to the public. And companies need to come clean.,0.0
False,,"in our cleaning products, so that we can make healthy and responsible buying decisions. Colleagues, this is an issue that is ultimately impacting all of us and I respectfully act for your aye vote.",0.0
False,,[INAUDIBLE] On call.,0.0
False,,"There are no federal or state regulations regarding the listing of ingredients in cleaning products. Yet every day Californians handle and inhale these chemicals, some of which are allergenic or toxic with prolonged exposure.",0.0
False,,"In my district and in many others, exposed persons include working class mothers and fathers, who work as home care workers, hotel maids, auto workers and janitors. Exposed Californians also include school children, who according to the sate's Department of Public Health,",0.0
False,,"In addition, in the European Union, cleaning product manufacturers are already required to list ingredients from cleaning products from both the products' label, and on the website, so this is not some unheard of idea.",0.0
False,,"Business owners and school administrators should know what is in their cleaning products to keep their workplaces and schools safe. Moreover, all of us as consumers have a right to know what is",0.0
False,,"Jena Price, California League of Conservation Voters in support, thank you. Thanks. Eddie Moreno on behalf of Sierra Club California in support. Mark for Environmental Defense Fund in support. Danielle Lynch on behalf of Autobahn, California in support.",0.0
False,,Go ahead.,0.0
False,,"Yeah. Madame Chair. And since I served on Budget and also on the subcommittees on Budget, that is something I'm interested in. Because one of the things we've gotta look for, hopefully, is that the monies that we generate like we were saying about local control and making sure we take care of the people there, we probably need to also start looking from a budgetary standpoint, how we can drive funds back to the state agencies so we can, fund whatever we need.",0.0
False,,"Especially if we need some type of oversight group, or individual to take care of that. And from a budgetary standpoint, I can see where we could implement something in that. Where it would hopefully be a budget neutral in the long run.",0.0
False,,"And might I add, if there's something more, for example, the word 'exclusive', being stricken, and the word 'primary' is being used, if there's another nomenclature that they want, we're willing to work with them to provide them security that we're not trying to preempt local control.",0.0
False,,"Yes, yeah.",0.0
False,,"But my awesome staffer Onchi So, had it, and passed me a note. We think it's a great idea. And we thank you for suggesting that. We'd like to take you up on that.",0.0
False,,"I just want to thank the work both of you putting in to this, this is clearly a work in progress, and I think the task force is a good idea. And I would not have been supporting this bill if the local control hadn't been reestablished. Because my experience working from a local level working with ABC is not, they have the very tall view and not in the neighborhood view.",0.0
False,,Which I think is imperative in this. And I don't know that they are the proper body to be doing the overall coordination. I think we'll see it as we go forward. But I appreciate the work you've done.,0.0
False,,"And I also wonder, developing these frameworks now, what happens if, you know, we can always say well, what happens if. Well what happens if in 2016 now we have full legalization, what kind of systems are we gonna have in place to be able to do this, but, I'll be supporting this bill today and will move it, if it hasn't been moved yet.",0.0
False,,You're welcome.,0.0
False,,"Thank you. My question will be brief and I appreciate your earlier reference to projects that we're not working on right now and just in light of last week, was it last week? The Governor put out his budget with the $3.6 million in there to integrate the water Water fix into the Delta plan. Incorporate, I think, was the term that was used and I know we've backed away from that and said no that's not what we meant.",0.0
False,,"But I guess that's just kind of an indicator of the tunnel vision that has been displayed from time to time and I was wondering, as one of the real key components in the Prop one money was to not go for an existing plan or for conveyance and since it seems like it slips in here and there, it slips around. What kind of structure do you have in place that will really help you use a better, a net filter, mesh, to be able to, to make sure none of the projects will be going to...",0.0
False,,Good afternoon. Let's try that one more time. Good afternoon. Good afternoon.,0.0
False,,"I am Assembly Member Reginald Byron Jones-Sawyer, Sr., I am one of the chairs of the Select Committee of Boys and Men in Color. Mr. Bonta, Rob Bonta the great Assembly Member out of the Bay Area, will join us shortly and will have a few remarks.",0.0
False,,"I'm getting us started and then I'll have Mr. Bonta say a few remarks. We're gonna keep it short cuz obviously we're here to hear from the people who are testifying today. So since the inception, as many of you know since the inception of Select Committee of Boys in Many Colors in 2011, we have held dozens of hearings across",0.0
False,,the state to discuss issues and solutions regarding Boys and Men of Color. The topic of today's discussion is just as reinvestment. Over the last few years my colleagues and I in the Legislature have been able to reinvest in our youth and restore programs that were cut during the great recession.,0.0
False,,"In 2014, as Chair of the Budget Sub-Committee on public safety we were able to secure an investment of a $100 million in rehabilitation programming with an emphasis on job training substance abuse treatment and counseling. I am proud to announce that this year Assemblymember Bonta and I are proposing",0.0
False,,"an historic $100 million in grants to nonprofits that have a track record of success in improving the outcomes of Boys and Men of Color. Justice reinvestment is simple, it means to invest in our young men of color to ensure that they have",0.0
False,,"opportunity to succeed despite what they look like or what zip code they grew up in. This will be a hard task for us two co-chairs. But with the fact that we have about 20 plus members who want to be part of the Boys and Men of Color Committee, I think starting off, hopefully with 26 or",0.0
False,,"more votes at the beginning gets us well on our way for us to secure that kind of money. As many of you know, who actually do this work in the community, someone is able to get or some group that's able to get a $5,000, $10,000 grant to help Boys and Men of Color could be huge. And in some instances it could be the meaning between they are able to succeed to be able to continue or whether or not they have to fold.",0.0
False,,"We need to do this now, with that I will turn over to my partner in crime Mr. Rob Bonta.",0.0
False,,"So thank you. Ms. Brown. Ms. Brown, would you like to make a few remarks before we begin testimony?",0.0
False,,Thank you. We go to Rosa again.,0.0
False,,"Hi, good afternoon Chairman Bonta, Jones-Sawyer, and to members. My My name is Rosa Aqeel and I'm the Associate Director for Policylink and the Alliance for Boys and Men of Color. We have a very full year ahead of us with seven hearings set this year in the Bay Area, Los Angeles, the Inland Empire, and of course here in Sacramento.",0.0
False,,"Our hearing today is important because it launches a very important conversation around justice for reform and reinvestment. Last year we saw some progress with the implementation of Prop 47, the signing of important bills like AB953, SB227, AB226, and several others. With the passing of Prop 47 and the enactment of policy though the Legislature,",0.0
False,,"we've seen that justice reinvestment can happen along a broad spectrum of ways, and there is still much to do. Broadly speaking, the lack of data in the criminal injustice system coupled with the lack of accountability perpetuates lack of faith and trust in a system that is purportedly set up to support it's citizens and keep them safe. And instead perpetuates a system that is bent on criminalizing our youth and men of color,",0.0
False,,"of stripping them of their humanity while they face incarceration and makes it nearly impossible to successfully come home and stay home. Year after year we see that the need for Justice Reinvestment has not diminished. Our need far outweighs the resources and prioritization it receives, it's jail construction has continued to boom.",0.0
False,,Mass incarceration of our young men and boys continues and we've failed to provide the necessary tools to support them to be successful. We must shift the paradigm that too often control what gets done and what doesn't in this building. We have to change the course of history and to refuse to give up on generations of our Boys and Men of Color. Their well being is directly linked to ours.,0.0
False,,"If the rules of engagement or politics don't allow for the changes we need to make then we need to change the rules. Today, you'll hear from an incredible group of panelists who will share what's been done, what's underway, and what still needs to happen around justice reform and reinvestment. I'm very very grateful to all of the panelists and youth that have come here from Stockton and",0.0
False,,"look forward to a rich discussion with them, full of learnings and solutions. I would encourage everyone to stay through public comment, we do have some youth from Stockton that would love to share their stories with you and I think that that conversation would definitely be enriched with their contributions. Thank you so much for your time and I think we should just dive right into the panels.",0.0
False,,I'm happy to answer any questions if you have any for me.,0.0
False,,"So part of the challenge that we have as elected officials is really great. We talk about legislation and we've gotten quite a few things passed, just willful defiance.",0.0
False,,"Even the governors talking about sentencing, putting on the ballot to re look at the way we sentence and our sentencing laws. As I always say as a recovering bureaucrat, someone that works to make the laws that elected officials came up with and make them actually happen.",0.0
False,,"There's usually a disconnect between the policies that we come up with, or even this $100 million that we're proposing. How do we connect to make sure that it actually gets to the communities, to the community groups, whether it's churches, whether it's nonprofits, whether it's Boys and Girls Club whether it's.",0.0
False,,"My main concern is that a lot of resources and money don't end up in the bureaucracy, and I have nothing against bureaucracies. But I'm more concerned about making sure that that money gets to those young people you're talking about. I want to make sure 80, 90% of that money gets to them that they're able to succeed. And so I know policy lengths look at the policies, but are there some successful policies",0.0
False,,that you've seen where the monies are actually got to where they need to go or the resources got to where they need to go or the law had an actual impact at the real level.,0.0
False,,"Yeah, I think that's a very important question and I think the answer is two fold.",0.0
False,,"One is I think that one of the challenges that I've heard reiterated in this building many times is the challenge with figuring out how we evaluate the efficacy of the dollars that are spent. It's very expensive to evaluate programs and so unfortunately a lot of agencies or organizations, aren't able to do that. I think where it has happened, I think a lot of the experts that are here today will definitely speak to some of the solutions that have worked.",0.0
False,,"And some of the solutions that they're also proposing, based on their experiences directly in dealing with community, and trying to create opportunities for boys and men of color.",0.0
False,,Thank you.,0.0
False,,"Are there any other questions? And another thing I may want to suggest because I handle the budget for the courts, part of it is for us to help the Governor appoint more judges that not only have a heart, they can still be tough. And I want them to lock up the most dangerous people of society as possible, but we also gonna have to have some courageous judges. And hopefully, future appointments to the bench will help in the future and Mr.",0.0
False,,"Cooper has a very good question, what'd we do with the existing judges that we have now? A lot of them came from a pool of former DA's because we were on to get the toughest judge you can to throw away the keys. Mm-hm.",0.0
False,,"We need to stop that trend and get more fair-minded judges. So that would be good. Ms. Lane, are you ready?",0.0
False,,"Thank you Ms. Lane, and we're being joined by Assemblymember Philip Y. Ting and Mr. Mike A. Gipson. We've allowed everyone to say a few words and then we'll ask questions. Did you want to say anything, Mr. Ting?",0.0
False,,Thank you.,0.0
False,,"Okay, I want to thank Mr. Ting and Mr. Gipson. As you can see, they're members of the bow-tie caucus.",0.0
False,,Proudly. Proud members of the bow tie caucus.,0.0
False,,"I believe the Youth Justice Coalition passed out some information and one of the disturbing things that Mr. Bonta and I were looking at is where it says LA County still locks up more youth than any other place in the world. And I guess the thing that's most disturbing, that 95% of those that are locked up in LA County are either African-American or Latino.",0.0
False,,"I'm interested in putting in accountability measures maybe in this $100 million and how do we do that. And then, two, Ms. Lane talked about, you're connecting with different services, but it's not formalized. And I won't call under out. But you know people who do this work, and it's God's work, are able to get people to different places so that they can get the services that they can.",0.0
False,,Mr. Gipson.,0.0
False,,And did you wanna address-,0.0
False,,"Okay, Ms. Brown?",0.0
False,,"Yes, Miss Brown.",0.0
False,,"And you're both right because I know in the $100 million that I was able to obtain for rehabilitation, for example, Nelly County. They gave the money to the probation department. They put out an RFP that you needed a PhD from UCLA to be able to fill it out and",0.0
False,,"that's to Mrs. Brown point, it was so complicated they still have the $1.3 million, it never got out on the street. And to your point, the reason they made it so complicated cause they wanted to make sure it got to people that actually knew what they were doing and had enough back up information. So they were secure in knowing once the money was lent out, it would get to the right organizations.",0.0
False,,"And so we've got to, there's a balancing act that we've gotta do. And I think ultimately, what the Californians For Safety and Justice are recommending, you meet us halfway. Make sure it's not too cumbersome to get it out, and give people an opportunity to succeed.",0.0
False,,"But, what we don't do in government, when someone doesn't succeed, we don't fire them. I don't want to sound like Trump, but we don't fire anybody. Organizations that don't work, we don't get rid of them. People like me come in and write a letter and advocate on their behalf, because they're my friend or my cousin or something like that.",0.0
False,,"When, in fact, they're doing a disservice to a lot of people in the community. And so we, community leaders, we also have to be able to say some organization non-profits they're not working no matter how many widgets go in, no matter how valiant the cause. We've got to shut them down and get some people in to working, which is to what Assembly Member Cooper is saying.",0.0
False,,"We've got to be a little more vigilant about insuring that organizations and best practices stay in place, and we support them, and give money. And, ones that don't, we eliminate them as soon as possible.",0.0
False,,"Okay, thank you and unfortunately we're running out of time, but Mr. Thurmond has joined us. Do you have a few comments, or do you have a comment and a question?",0.0
False,,"Thank you. And thank you, we'll bring up the next panel. Could I have Kim Miguel from Youth Justice Coalition, George Galvez, Communist of United for Restore of a New Justice and Elizabeth Calvin, Human Rights Watch.",0.0
False,,"And so I would just, and also on the last panel, because we probably will need your help. As part of the request for $100 million that Mr. Bonta and I are requesting we're also saying that the distribution of money should not be done the traditional way and that we are going to push to have the Department of Public Health distribute the money directly to community groups.",0.0
False,,"And basically circumvent the traditional way of sending out to BSCC, through the countries who then take administrative fee from it and dilute it as they were saying sometimes doesn't get to the people that we want it to get to, so we're talking about doing a paradigm shift.",0.0
False,,"In the way we distribute the money to our local community groups also. And so now on justice reform and reinvestment, what's in the way? And we're gonna start with Kim Miguel from the Youth Justice Coalition.",0.0
False,,"95% which means they're coming from our communities in South LA, East LA. I'm really encouraged of two things that you mention, especially since, Mr. Bonta and I, and I believe this Committee is going to move forward, we're trying to get a $100 million for grants.",0.0
